,,,-253.20000714E-6,-39.99999911E-3,,,,,-253.20000714E-6,2.96000004,
,,,-253.00000561E-6,-39.99999911E-3,,,,,-253.00000561E-6,3.00000000,
,,,-252.80000409E-6,0.0,,,,,-252.80000409E-6,3.00000000,
,,,-252.60000257E-6,0.0,,,,,-252.60000257E-6,3.00000000,
,,,-252.40000105E-6,-19.9999996E-3,,,,,-252.40000105E-6,2.91999984,
,,,-252.19999952E-6,-19.9999996E-3,,,,,-252.19999952E-6,3.00000000,
,,,-251.99999800E-6,-19.9999996E-3,,,,,-251.99999800E-6,2.96000004,
,,,-251.79999648E-6,-19.9999996E-3,,,,,-251.79999648E-6,2.96000004,
,,,-251.59999495E-6,-19.9999996E-3,,,,,-251.59999495E-6,2.91999984,
,,,-251.39999343E-6,-19.9999996E-3,,,,,-251.39999343E-6,3.00000000,
,,,-251.19999191E-6,-19.9999996E-3,,,,,-251.19999191E-6,2.91999984,
,,,-250.99999039E-6,0.0,,,,,-250.99999039E-6,2.96000004,
,,,-250.79998886E-6,-39.99999911E-3,,,,,-250.79998886E-6,2.96000004,
,,,-250.59998734E-6,-39.99999911E-3,,,,,-250.59998734E-6,2.96000004,
,,,-250.39998582E-6,-59.999998659E-3,,,,,-250.39998582E-6,3.00000000,
,,,-250.20001340E-6,-19.9999996E-3,,,,,-250.20001340E-6,3.03999996,
,,,-250.00001187E-6,0.0,,,,,-250.00001187E-6,2.91999984,
,,,-249.80001035E-6,-39.99999911E-3,,,,,-249.80001035E-6,3.00000000,
,,,-249.60000883E-6,-19.9999996E-3,,,,,-249.60000883E-6,2.96000004,
,,,-249.40000731E-6,-19.9999996E-3,,,,,-249.40000731E-6,2.96000004,
,,,-249.20000578E-6,-39.99999911E-3,,,,,-249.20000578E-6,2.91999984,
,,,-249.00000426E-6,-39.99999911E-3,,,,,-249.00000426E-6,3.03999996,
,,,-248.80000274E-6,-39.99999911E-3,,,,,-248.80000274E-6,3.00000000,
,,,-248.60000121E-6,-19.9999996E-3,,,,,-248.60000121E-6,3.00000000,
,,,-248.39999969E-6,0.0,,,,,-248.39999969E-6,2.91999984,
,,,-248.19999817E-6,0.0,,,,,-248.19999817E-6,3.00000000,
,,,-247.99999665E-6,-39.99999911E-3,,,,,-247.99999665E-6,2.91999984,
,,,-247.79999512E-6,-19.9999996E-3,,,,,-247.79999512E-6,2.96000004,
,,,-247.59999360E-6,-19.9999996E-3,,,,,-247.59999360E-6,2.96000004,
,,,-247.39999208E-6,-19.9999996E-3,,,,,-247.39999208E-6,3.00000000,
,,,-247.19999055E-6,-39.99999911E-3,,,,,-247.19999055E-6,2.96000004,
,,,-246.99998903E-6,-19.9999996E-3,,,,,-246.99998903E-6,2.96000004,
,,,-246.79998751E-6,0.0,,,,,-246.79998751E-6,2.91999984,
,,,-246.59998599E-6,-19.9999996E-3,,,,,-246.59998599E-6,2.96000004,
,,,-246.40001357E-6,-39.99999911E-3,,,,,-246.40001357E-6,2.96000004,
,,,-246.20001204E-6,-39.99999911E-3,,,,,-246.20001204E-6,3.00000000,
,,,-246.00001052E-6,-19.9999996E-3,,,,,-246.00001052E-6,2.96000004,
,,,-245.80000900E-6,-19.9999996E-3,,,,,-245.80000900E-6,2.96000004,
,,,-245.60000747E-6,-39.99999911E-3,,,,,-245.60000747E-6,2.96000004,
,,,-245.40000595E-6,-19.9999996E-3,,,,,-245.40000595E-6,2.91999984,
,,,-245.20000443E-6,-19.9999996E-3,,,,,-245.20000443E-6,2.96000004,
,,,-245.00000291E-6,-19.9999996E-3,,,,,-245.00000291E-6,2.96000004,
,,,-244.80000138E-6,-19.9999996E-3,,,,,-244.80000138E-6,3.00000000,
,,,-244.59999986E-6,-19.9999996E-3,,,,,-244.59999986E-6,2.96000004,
,,,-244.39999834E-6,-39.99999911E-3,,,,,-244.39999834E-6,2.91999984,
,,,-244.19999681E-6,0.0,,,,,-244.19999681E-6,3.00000000,
,,,-243.99999529E-6,-19.9999996E-3,,,,,-243.99999529E-6,2.96000004,
,,,-243.79999377E-6,-19.9999996E-3,,,,,-243.79999377E-6,2.96000004,
,,,-243.60000680E-6,-19.9999996E-3,,,,,-243.60000680E-6,2.91999984,
,,,-243.40000527E-6,-19.9999996E-3,,,,,-243.40000527E-6,2.96000004,
,,,-243.20000375E-6,-19.9999996E-3,,,,,-243.20000375E-6,2.96000004,
,,,-243.00000223E-6,-19.9999996E-3,,,,,-243.00000223E-6,2.96000004,
,,,-242.80000071E-6,-39.99999911E-3,,,,,-242.80000071E-6,2.91999984,
,,,-242.59999918E-6,-19.9999996E-3,,,,,-242.59999918E-6,2.91999984,
,,,-242.39999766E-6,0.0,,,,,-242.39999766E-6,2.91999984,
,,,-242.19999614E-6,-19.9999996E-3,,,,,-242.19999614E-6,3.00000000,
,,,-241.99999461E-6,0.0,,,,,-241.99999461E-6,2.96000004,
,,,-241.79999309E-6,-39.99999911E-3,,,,,-241.79999309E-6,2.91999984,
,,,-241.60000612E-6,-19.9999996E-3,,,,,-241.60000612E-6,3.00000000,
,,,-241.40000460E-6,-19.9999996E-3,,,,,-241.40000460E-6,2.96000004,
,,,-241.20000307E-6,-19.9999996E-3,,,,,-241.20000307E-6,3.00000000,
,,,-241.00000155E-6,-19.9999996E-3,,,,,-241.00000155E-6,2.96000004,
,,,-240.80000003E-6,-39.99999911E-3,,,,,-240.80000003E-6,2.96000004,
,,,-240.59999851E-6,0.0,,,,,-240.59999851E-6,3.00000000,
,,,-240.39999698E-6,-39.99999911E-3,,,,,-240.39999698E-6,3.00000000,
,,,-240.19999546E-6,-19.9999996E-3,,,,,-240.19999546E-6,2.91999984,
,,,-239.99999394E-6,-19.9999996E-3,,,,,-239.99999394E-6,2.96000004,
